module,source_type,file_type,version,repository,file_path,line_number,file_link
"github.com/pagopa/terraform-azurerm-v4.git//jwt_keys?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/01_key_vault_operations.tf",22,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/01_key_vault_operations.tf#L22"
"github.com/pagopa/terraform-azurerm-v4.git//key_vault?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/01_keyvault_0.tf",8,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/01_keyvault_0.tf#L8"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/02_mongodb.tf",16,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/02_mongodb.tf#L16"
"github.com/pagopa/terraform-azurerm-v4.git//cosmosdb_account?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/02_mongodb.tf",27,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/02_mongodb.tf#L27"
"github.com/pagopa/terraform-azurerm-v4.git//cosmosdb_mongodb_collection?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/02_mongodb.tf",135,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/02_mongodb.tf#L135"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/02_redis.tf",2,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/02_redis.tf#L2"
"github.com/pagopa/terraform-azurerm-v4.git//redis_cache?ref=v6.6.0","registry","terraform","6","pagopa/selfcare-infra","src/domains/pnpg-common/02_redis.tf",11,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/02_redis.tf#L11"
"github.com/pagopa/terraform-azurerm-v4.git//cdn?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/03_cdn.tf",47,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/03_cdn.tf#L47"
"github.com/pagopa/terraform-azurerm-v4.git//storage_account?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/04_storage_logs.tf",10,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/04_storage_logs.tf#L10"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/04_storage_logs.tf",87,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/04_storage_logs.tf#L87"
"./modules/spid_testenv","local","terraform","","pagopa/selfcare-infra","src/domains/pnpg-common/05_spid-testenv.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/05_spid-testenv.tf#L1"
"github.com/pagopa/terraform-azurerm-v4.git//jwt_keys?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/domains/pnpg-common/05_spid.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/domains/pnpg-common/05_spid.tf#L1"
"github.com/pagopa/terraform-azurerm-v3.git//container_app_environment_v2?ref=v8.48.0","registry","terraform","v8.48.0","pagopa/selfcare-infra","src/github-runner/container_app_environment.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/github-runner/container_app_environment.tf#L1"
"github.com/pagopa/terraform-azurerm-v3.git//container_app_job_gh_runner?ref=v8.48.0","registry","terraform","v8.48.0","pagopa/selfcare-infra","src/github-runner/container_app_jobs.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/github-runner/container_app_jobs.tf#L1"
"github.com/pagopa/terraform-azurerm-v3.git//subnet?ref=v8.48.0","registry","terraform","v8.48.0","pagopa/selfcare-infra","src/github-runner/subnet.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/github-runner/subnet.tf#L1"
"git::https://github.com/pagopa/azurerm.git//key_vault_secrets_query?ref=v1.0.58","git","terraform","v1.0.58","pagopa/selfcare-infra","src/k8s/00_secrets.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/k8s/00_secrets.tf#L1"
"git::https://github.com/pagopa/azurerm.git//tls_checker?ref=v2.19.0","git","terraform","v2.19.0","pagopa/selfcare-infra","src/k8s/06_tls_cert_check.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/k8s/06_tls_cert_check.tf#L1"
"git::https://github.com/pagopa/terraform-azurerm-v3.git//azure_devops_agent_custom_image?ref=v6.20.0","git","terraform","v6.20.0","pagopa/selfcare-infra","src/packer/01_azure_devops_agent.tf",6,"https://github.com/pagopa/selfcare-infra/blob/main/src/packer/01_azure_devops_agent.tf#L6"
