repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-services-cms","create readonly user migrations scripts","rodoviti",2024-02-20T15:38:38Z,2024-02-20T16:11:41Z,747,0.02,""
"pagopa/io-services-cms","[#IOPAE-992] Add GET /services/{serviceId}/history Api on infra","giamma1295",2024-02-22T11:02:28Z,2024-02-22T11:16:37Z,754,0.01,""
"pagopa/io-services-cms","[#IOPAE-1030]update container app module","StefanoDoc",2024-03-11T11:08:42Z,2024-03-11T14:19:55Z,768,0.13,""
"pagopa/io-services-cms","[IOPAE-666] ADD REQUEST DELETION QUEUE","giamma1295",2024-03-19T12:00:16Z,2024-03-21T09:35:16Z,782,1.90,""
"pagopa/io-services-cms","[IOPAE-1001] Topic is now required on Service Creation/Edit","giamma1295",2024-03-26T14:25:00Z,2024-04-02T09:29:24Z,785,6.79,""
"pagopa/io-services-cms","[IOPAE-1053] Fix openApi Apim","giamma1295",2024-04-02T12:36:12Z,2024-04-02T12:43:01Z,793,0.00,""
"pagopa/io-services-cms","EC-234 - Implemented network and ai search resources","christian-calabrese",2024-04-17T15:36:06Z,2024-04-22T13:47:35Z,807,4.92,"christian-calabrese"
"pagopa/io-services-cms","[IOPAE-1080] add db and read model container for services app be","rodoviti",2024-04-23T14:50:45Z,2024-05-02T13:05:45Z,814,8.93,""
"pagopa/io-services-cms","EC-234 - Indices, datasources and indexers implemented ","christian-calabrese",2024-04-23T15:12:53Z,2024-04-29T14:17:33Z,815,5.96,"christian-calabrese"
"pagopa/io-services-cms","[EC-273] Clean up old identities and adhere to new standards","Krusty93",2024-04-23T16:34:13Z,2024-04-24T08:08:50Z,816,0.65,"krusty93"
"pagopa/io-services-cms","[IOPAE-1080] add App Backend Function App","rodoviti",2024-04-30T09:09:29Z,2024-05-02T15:20:49Z,818,2.26,""
"pagopa/io-services-cms","EC-234 Reduce application_basename characters number","christian-calabrese",2024-04-30T14:41:14Z,2024-04-30T14:57:04Z,819,0.01,"christian-calabrese"
"pagopa/io-services-cms","[IOPAE-1121] Create Service Details Read Model","StefanoDoc",2024-05-02T10:00:25Z,2024-05-03T08:58:23Z,821,0.96,""
"pagopa/io-services-cms","Iopae 1080 add services app be fn app","Krusty93",2024-05-02T15:43:46Z,2024-05-03T10:46:46Z,823,0.79,"krusty93"
"pagopa/io-services-cms","Set Azure Search Searvice Version","giamma1295",2024-05-06T08:42:29Z,2024-05-06T09:21:05Z,829,0.03,""
"pagopa/io-services-cms","search_service_url output returning raw cname","christian-calabrese",2024-05-06T09:43:40Z,2024-05-06T10:31:34Z,831,0.03,"christian-calabrese"
"pagopa/io-services-cms","EC-234 - minor fixes to identity and aisearch output","christian-calabrese",2024-05-06T10:46:02Z,2024-05-06T10:54:57Z,833,0.01,"christian-calabrese"
"pagopa/io-services-cms","add missing  env to staging slot for app-backend","giamma1295",2024-05-06T11:01:18Z,2024-05-06T15:16:40Z,834,0.18,""
