created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-10-09T21:21:39Z,pagopa/plsm-service-management,failure,2025-10-09T21:25:39Z,completed,18389507188,195809587
2025-10-09T21:21:21Z,pagopa/plsm-service-management,success,2025-10-09T21:22:27Z,completed,18389499531,188300459
2025-10-07T11:21:55Z,pagopa/plsm-service-management,success,2025-10-07T11:23:06Z,completed,18311026576,188300459
2025-10-07T10:40:15Z,pagopa/plsm-service-management,success,2025-10-07T10:41:22Z,completed,18310034203,188300459
2025-10-10T13:56:50Z,pagopa/plsm-service-management,success,2025-10-10T13:57:57Z,completed,18408714818,188300459
2025-10-09T21:02:14Z,pagopa/plsm-service-management,success,2025-10-09T21:03:18Z,completed,18389049303,188300459
2025-10-10T13:32:13Z,pagopa/plsm-service-management,success,2025-10-10T13:33:16Z,completed,18408103292,188300459
2025-10-07T10:40:30Z,pagopa/plsm-service-management,failure,2025-10-07T10:40:40Z,completed,18310040715,195809586
2025-10-10T14:54:26Z,pagopa/plsm-service-management,failure,2025-10-10T14:59:08Z,completed,18410201090,195809587
2025-10-09T08:55:46Z,pagopa/plsm-service-management,success,2025-10-09T08:56:54Z,completed,18370983635,188300459
2025-10-10T14:54:10Z,pagopa/plsm-service-management,success,2025-10-10T14:55:15Z,completed,18410195260,188300459
2025-10-09T14:59:50Z,pagopa/plsm-service-management,failure,2025-10-09T15:27:55Z,completed,18380005674,188300459
2025-10-10T13:56:39Z,pagopa/plsm-service-management,success,2025-10-10T13:57:48Z,completed,18408710530,188300459
2025-10-09T05:20:21Z,pagopa/plsm-service-management,failure,2025-10-09T05:20:57Z,completed,18366348409,195809586
2025-10-10T13:53:13Z,pagopa/plsm-service-management,success,2025-10-10T13:54:16Z,completed,18408630149,188300459
2025-10-09T08:27:52Z,pagopa/plsm-service-management,success,2025-10-09T08:29:02Z,completed,18370282079,188300459
2025-10-09T05:20:12Z,pagopa/plsm-service-management,success,2025-10-09T05:21:19Z,completed,18366345991,188300459
2025-10-09T14:28:32Z,pagopa/plsm-service-management,failure,2025-10-09T14:33:21Z,completed,18379671292,195809587
