repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-auth-n-identity-domain","[#IOPID-2917] Fix sticky settings","giamma1295",2025-07-04T13:02:25Z,2025-07-04T13:10:05Z,370,0.01,""
"pagopa/io-auth-n-identity-domain","Update terraform module lock","giamma1295",2025-07-07T09:27:08Z,2025-07-07T09:42:24Z,371,0.01,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3267] Upgrade azurerm provider to v4","arcogabbo",2025-07-07T15:14:27Z,2025-07-08T15:40:04Z,372,1.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3266] Read io-fast-login audit log container name from config","gquadrati",2025-07-07T16:38:03Z,2025-07-08T14:23:03Z,373,0.91,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3067] `SessionNotificationEventsProcessor` alerts","salvatorelaiso",2025-07-08T13:14:45Z,2025-07-09T14:55:53Z,374,1.07,""
"pagopa/io-auth-n-identity-domain","Exclude child modules from terraform_docs hook","christian-calabrese",2025-07-08T16:23:54Z,2025-07-09T12:45:49Z,376,0.85,"christian-calabrese"
"pagopa/io-auth-n-identity-domain","[#IOPID-3270] Change infra and github codeowners","gquadrati",2025-07-09T11:00:09Z,2025-07-09T11:18:20Z,378,0.01,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3176, #IOPID-3179] Add auth and ioweb kv","lucacavallaro",2025-07-09T12:44:00Z,2025-07-09T13:15:32Z,380,0.02,"lucacavallaro"
"pagopa/io-auth-n-identity-domain","[CES-1124] Move modules folder under resources","Krusty93",2025-07-09T13:22:18Z,2025-07-09T15:16:05Z,381,0.08,"krusty93"
"pagopa/io-auth-n-identity-domain","update lock","giamma1295",2025-07-09T15:29:47Z,2025-07-09T16:06:44Z,383,0.03,""
"pagopa/io-auth-n-identity-domain","[#IOPID-2210] fix: fixed conflict for existing version set","arcogabbo",2025-07-10T09:01:26Z,2025-07-10T09:08:30Z,384,0.00,""
"pagopa/io-auth-n-identity-domain","[#IOPID-2210] fix: service url with basepath associated","arcogabbo",2025-07-10T09:34:09Z,2025-07-10T09:34:50Z,385,0.00,""
"pagopa/io-auth-n-identity-domain","[#IOPID-2210] fix: right service url for bpd api","arcogabbo",2025-07-10T09:54:16Z,2025-07-10T10:19:13Z,386,0.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3275] Ref to updated openapi spec to introduce metadata opera…","arcogabbo",2025-07-10T14:27:35Z,2025-07-14T07:20:27Z,391,3.70,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3277] Add alert on serviceBus logout event emission failure","giamma1295",2025-07-14T08:34:39Z,2025-07-14T11:17:16Z,393,0.11,""
"pagopa/io-auth-n-identity-domain","[CES-1124] Move KeyVault directory under modules","Krusty93",2025-07-14T08:37:04Z,2025-07-14T08:38:12Z,394,0.00,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1128] Generate new encryption keys for storage accounts","Krusty93",2025-07-14T09:05:57Z,2025-07-22T07:17:00Z,397,7.92,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1130] Migrate lollipop refs to new KV","Krusty93",2025-07-14T09:50:13Z,2025-07-18T13:14:56Z,399,4.14,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1131] Migrate LV refs to new KV","Krusty93",2025-07-14T09:54:20Z,2025-07-18T13:22:33Z,400,4.14,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1132] Migrate Funct profile secrets","Krusty93",2025-07-14T12:10:10Z,2025-07-18T13:42:49Z,401,4.06,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1133] Replace KeyVault references for session manager","Krusty93",2025-07-14T12:20:45Z,2025-07-15T14:30:03Z,402,1.09,"krusty93"
"pagopa/io-auth-n-identity-domain","[#IOPID-3277] Fix typo in kusto query","giamma1295",2025-07-14T12:26:05Z,2025-07-14T12:33:14Z,403,0.00,""
"pagopa/io-auth-n-identity-domain","[CES-1133] Grant new KV access to Profile Function App","Krusty93",2025-07-14T12:42:38Z,2025-07-15T14:30:32Z,405,1.07,"krusty93"
"pagopa/io-auth-n-identity-domain","[#IOPID-3279] Enable auth events on session-manager-internal","giamma1295",2025-07-14T12:54:25Z,2025-07-14T13:35:03Z,406,0.03,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3194] fix: Enable access permission to staging slots over session topic","gquadrati",2025-07-14T13:04:36Z,2025-07-21T09:34:21Z,407,6.85,""
"pagopa/io-auth-n-identity-domain","[CES-1134] Migrate monitor KV secrets to new KV","Krusty93",2025-07-14T13:13:41Z,2025-07-15T14:31:03Z,408,1.05,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1137] Move GitHub secrets values to ITN KeyVault","Krusty93",2025-07-15T08:24:01Z,2025-07-15T14:36:11Z,411,0.26,"krusty93"
"pagopa/io-auth-n-identity-domain","Configure ServiceBusTrigger to improve throughput","giamma1295",2025-07-15T10:16:53Z,2025-07-17T08:07:29Z,412,1.91,""
"pagopa/io-auth-n-identity-domain","[CES-1142] Upgrade Function App and autoscaler modules","Krusty93",2025-07-15T16:06:05Z,2025-07-17T13:56:59Z,413,1.91,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1143] Replace IO Web KeyVault reference","Krusty93",2025-07-15T16:06:26Z,2025-07-17T14:43:07Z,414,1.94,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1142] Clean up Terraform code after modules update","Krusty93",2025-07-18T10:55:53Z,2025-07-18T12:55:09Z,418,0.08,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1147] Add secrets reader role to ioweb profile func to read ioweb KV","Krusty93",2025-07-18T14:17:40Z,2025-07-18T14:41:57Z,419,0.02,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1147] Replace hardcoded values with KV reference in IOWEB function app settings","Krusty93",2025-07-18T15:00:12Z,2025-07-21T09:54:31Z,420,2.79,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1148] Add RBAC roles to KeyVault to allow Functions to read settings","Krusty93",2025-07-18T15:11:13Z,2025-07-21T07:57:08Z,421,2.70,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1128] Remove expiration date and policy from keys used as CMK for Storage Accounts","Krusty93",2025-07-22T08:37:33Z,2025-07-22T08:37:53Z,422,0.00,"krusty93"
"pagopa/io-auth-n-identity-domain","[IOPID-3149] Add Auth Sessions Storage Account","Krusty93",2025-07-22T12:39:04Z,2025-07-23T08:53:18Z,423,0.84,"krusty93"
"pagopa/io-auth-n-identity-domain","Move ioweb key vault to io-web-profile repository","Krusty93",2025-07-22T15:45:04Z,2025-07-22T15:49:38Z,424,0.00,"krusty93"
"pagopa/io-auth-n-identity-domain","[#IOPID-3258, #IOPID-3259] Configuration final wrap-up for expired session notification services","giamma1295",2025-07-23T08:57:04Z,2025-07-23T12:19:18Z,425,0.14,""
"pagopa/io-auth-n-identity-domain","[CES-1154] Replace hardcoded secrets with KeyVault reference in Lollipop function","Krusty93",2025-07-23T09:38:03Z,2025-07-23T10:33:49Z,426,0.04,"krusty93"
"pagopa/io-auth-n-identity-domain","[IOPID-3157] Add new storage account for audit logs","Krusty93",2025-07-23T15:29:33Z,2025-07-24T13:32:35Z,429,0.92,"krusty93"
"pagopa/io-auth-n-identity-domain","[IOPID-3170] Add new storage account for maintenance activities","Krusty93",2025-07-23T15:56:05Z,2025-07-24T15:50:47Z,430,1.00,"krusty93"
